backbone,optim,lr,batch_size,frac_val,early_start,epochs,output_tab,double_img,torch_version,torchvision_version,executed,mem_usage,cum_mem
inception,radam,0.01,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,0,3384,1132640
inception,sgd,0.0005,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,3384,1136024
inception,sgd,0.0001,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,3384,1139408
inception,sgd,0.001,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,3384,1142792
inception,ranger,0.0005,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,3384,1146176
inception,radam,0.001,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,0,3384,1149560
inception,ranger,0.001,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,3384,1152944
inception,ranger,0.01,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,3384,1156328
inception,adam,0.0005,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,3384,1159712
inception,adam,0.0001,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,3384,1163096
inception,adam,0.001,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,3384,1166480
inception,adam,0.01,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,3384,1169864
inception,ranger,0.0001,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,3384,1173248
inception,radam,0.001,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,3428,1176676
inception,sgd,0.01,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,3428,1180104
inception,radam,0.01,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,3428,1183532
inception,sgd,0.0005,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,3428,1186960
inception,sgd,0.0001,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,3428,1190388
inception,sgd,0.001,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,3428,1193816
inception,ranger,0.0005,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,3428,1197244
inception,radam,0.0005,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,3428,1200672
inception,ranger,0.001,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,3428,1204100
inception,ranger,0.01,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,3428,1207528
inception,adam,0.0005,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,3428,1210956
inception,adam,0.0001,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,3428,1214384
inception,adam,0.001,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,3428,1217812
inception,adam,0.01,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,3428,1221240
inception,radam,0.0001,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,3428,1224668
inception,ranger,0.0001,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,3428,1228096
regnet16,adam,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1231924
regnet16,adam,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1235752
regnet16,ranger,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1239580
regnet16,ranger,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1243408
regnet16,ranger,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1247236
regnet16,ranger,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1251064
regnet16,sgd,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1254892
regnet16,sgd,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1258720
regnet16,adam,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1262548
regnet16,radam,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1266376
regnet16,radam,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1270204
regnet16,radam,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1274032
regnet16,radam,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1277860
regnet16,sgd,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1281688
regnet16,adam,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1285516
regnet16,sgd,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1289344
regnet16,radam,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1293172
regnet16,radam,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1297000
regnet16,adam,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1300828
regnet16,adam,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1304656
regnet16,adam,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1308484
regnet16,ranger,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1312312
regnet16,ranger,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1316140
regnet16,ranger,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1319968
regnet16,adam,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1323796
regnet16,sgd,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1327624
regnet16,sgd,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1331452
regnet16,sgd,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1335280
regnet16,sgd,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1339108
regnet16,radam,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1342936
regnet16,ranger,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1346764
regnet16,radam,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3828,1350592
efficient,radam,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1354478
efficient,radam,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1358364
efficient,radam,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1362250
efficient,sgd,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1366136
efficient,sgd,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1370022
efficient,ranger,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1373908
efficient,sgd,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1377794
efficient,ranger,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1381680
efficient,ranger,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1385566
efficient,ranger,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1389452
efficient,adam,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1393338
efficient,radam,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1397224
efficient,sgd,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1401110
efficient,adam,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1404996
efficient,sgd,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1408882
efficient,adam,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1412768
efficient,adam,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1416654
efficient,ranger,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1420540
efficient,ranger,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1424426
efficient,ranger,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1428312
efficient,ranger,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1432198
efficient,sgd,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1436084
efficient,sgd,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1439970
efficient,sgd,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1443856
efficient,radam,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1447742
efficient,adam,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1451628
efficient,radam,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1455514
efficient,adam,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1459400
efficient,adam,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1463286
efficient,adam,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1467172
efficient,radam,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1471058
efficient,radam,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,3886,1474944
regnet32x,adam,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1479610
regnet32x,adam,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1484276
regnet32x,adam,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1488942
regnet32x,ranger,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1493608
regnet32x,ranger,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1498274
regnet32x,ranger,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1502940
regnet32x,ranger,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1507606
regnet32x,sgd,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1512272
regnet32x,sgd,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1516938
regnet32x,sgd,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1521604
regnet32x,sgd,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1526270
regnet32x,radam,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,0,4666,1530936
regnet32x,radam,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,0,4666,1535602
regnet32x,radam,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,0,4666,1540268
regnet32x,adam,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1544934
regnet32x,adam,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1549600
regnet32x,adam,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1554266
regnet32x,ranger,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1558932
regnet32x,ranger,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1563598
regnet32x,ranger,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1568264
regnet32x,ranger,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1572930
regnet32x,sgd,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1577596
regnet32x,sgd,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1582262
regnet32x,sgd,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1586928
regnet32x,sgd,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1591594
regnet32x,radam,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,0,4666,1596260
regnet32x,radam,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,0,4666,1600926
regnet32x,radam,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,0,4666,1605592
regnet32x,radam,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,0,4666,1610258
regnet32x,adam,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1614924
regnet32x,adam,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4666,1619590
regnet32x,radam,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,0,4666,1624256
resnet,adam,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4756,1629012
resnet,adam,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4756,1633768
resnet,adam,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4756,1638524
resnet,adam,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4756,1643280
resnet,ranger,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4756,1648036
resnet,ranger,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4756,1652792
resnet,ranger,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4756,1657548
resnet,sgd,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4756,1662304
resnet,ranger,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4756,1667060
resnet,sgd,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4756,1671816
resnet,sgd,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4756,1676572
resnet,radam,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4756,1681328
resnet,radam,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4756,1686084
resnet,radam,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4756,1690840
resnet,radam,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4756,1695596
resnet,sgd,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,4756,1700352
vit,ranger,0.0005,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,4864,1705216
vit,adam,0.0001,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,4864,1710080
vit,ranger,0.01,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,4864,1714944
vit,adam,0.001,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,4864,1719808
vit,ranger,0.001,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,4864,1724672
vit,ranger,0.0001,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,4864,1729536
vit,sgd,0.01,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,4864,1734400
vit,adam,0.0005,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,4864,1739264
vit,sgd,0.0001,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,4864,1744128
vit,sgd,0.0005,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,4864,1748992
vit,radam,0.01,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,4864,1753856
vit,radam,0.001,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,4864,1758720
vit,adam,0.01,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,4864,1763584
vit,radam,0.0005,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,4864,1768448
vit,sgd,0.001,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,4864,1773312
vit,radam,0.0001,16,0.2,100,100,0,0.0,1.12.0+cu113,0.13.0+cu113,1,4864,1778176
vit,radam,0.0005,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,4866,1783042
vit,radam,0.001,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,4866,1787908
vit,sgd,0.001,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,4866,1792774
vit,radam,0.01,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,4866,1797640
vit,sgd,0.0005,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,4866,1802506
vit,sgd,0.0001,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,4866,1807372
vit,radam,0.0001,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,4866,1812238
vit,sgd,0.01,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,4866,1817104
vit,ranger,0.0005,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,4866,1821970
vit,ranger,0.0001,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,4866,1826836
vit,ranger,0.01,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,4866,1831702
vit,adam,0.0005,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,4866,1836568
vit,adam,0.0001,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,4866,1841434
vit,adam,0.001,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,4866,1846300
vit,adam,0.01,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,4866,1851166
vit,ranger,0.001,16,0.2,100,100,5,0.0,1.12.0+cu113,0.13.0+cu113,1,4866,1856032
regnet32,radam,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1861328
regnet32,radam,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1866624
regnet32,radam,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1871920
regnet32,radam,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1877216
regnet32,ranger,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1882512
regnet32,adam,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1887808
regnet32,adam,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1893104
regnet32,sgd,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1898400
regnet32,adam,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1903696
regnet32,sgd,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1908992
regnet32,radam,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1914288
regnet32,sgd,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1919584
regnet32,ranger,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1924880
regnet32,ranger,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1930176
regnet32,ranger,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1935472
regnet32,ranger,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1940768
regnet32,adam,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1946064
regnet32,adam,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1951360
regnet32,adam,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1956656
regnet32,adam,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1961952
regnet32,ranger,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1967248
regnet32,sgd,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1972544
regnet32,ranger,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1977840
regnet32,adam,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1983136
regnet32,sgd,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1988432
regnet32,sgd,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1993728
regnet32,sgd,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,1999024
regnet32,sgd,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,2004320
regnet32,radam,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,2009616
regnet32,radam,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,2014912
regnet32,radam,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,2020208
regnet32,ranger,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5296,2025504
inception,radam,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5404,2030908
inception,radam,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5404,2036312
inception,sgd,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5404,2041716
inception,sgd,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5404,2047120
inception,sgd,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5404,2052524
inception,ranger,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5404,2057928
inception,ranger,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5404,2063332
inception,ranger,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5404,2068736
inception,radam,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,0,5404,2074140
inception,adam,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5404,2079544
inception,adam,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5404,2084948
inception,adam,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5404,2090352
inception,adam,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5404,2095756
inception,ranger,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5404,2101160
inception,radam,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5404,2106564
inception,sgd,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,5404,2111968
inception,radam,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5444,2117412
inception,radam,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5444,2122856
inception,radam,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5444,2128300
inception,adam,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5444,2133744
inception,adam,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5444,2139188
inception,adam,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5444,2144632
inception,ranger,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5444,2150076
inception,ranger,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5444,2155520
inception,adam,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5444,2160964
inception,ranger,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5444,2166408
inception,sgd,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5444,2171852
inception,sgd,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5444,2177296
inception,sgd,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5444,2182740
inception,sgd,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5444,2188184
inception,radam,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5444,2193628
inception,ranger,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5444,2199072
resnet,sgd,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5762,2204834
resnet,radam,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5762,2210596
resnet,radam,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5762,2216358
resnet,radam,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,0,5762,2222120
resnet,sgd,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5762,2227882
resnet,sgd,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5762,2233644
